3C:CB:7C:25:41:6E;2016-10-07T10:38:00Z;2016-10-07T10:38:00Z;2016-10-07T11:01:00Z;2016-10-07T11:01:00Z;2016-10-07T11:01:00Z
3E:0F:2A:A7:0A:CC;2016-10-07T11:14:00Z;2016-10-07T11:16:00Z;2016-10-07T11:22:00Z;2016-10-07T11:22:00Z;2016-10-07T11:22:00Z
3E:F0:7B:0B:E5:F1;2016-10-07T16:25:00Z;2016-10-07T16:25:00Z;2016-10-07T16:34:00Z;2016-10-07T16:34:00Z;2016-10-07T16:34:00Z
40:83:DE:09:52:9F;2016-10-07T10:15:00Z;2016-10-07T10:16:00Z;2016-10-07T10:59:00Z;2016-10-07T10:59:00Z;2016-10-07T10:59:00Z
40:83:DE:62:69:CB;2016-10-07T08:09:00Z;2016-10-07T09:46:00Z;2016-10-07T09:46:00Z;2016-10-07T09:46:00Z;2016-10-07T09:46:00Z
40:83:DE:62:69:CB;2016-10-07T12:37:00Z;2016-10-07T12:37:00Z;2016-10-07T13:37:00Z;2016-10-07T13:37:00Z;2016-10-07T13:37:00Z
40:83:DE:82:E2:86;2016-10-07T11:57:00Z;2016-10-07T12:09:00Z;2016-10-07T12:09:00Z;2016-10-07T12:09:00Z;2016-10-07T12:09:00Z
40:88:05:D2:6D:20;2016-10-07T19:42:00Z;2016-10-07T19:49:00Z;2016-10-07T19:49:00Z;2016-10-07T19:49:00Z;2016-10-07T19:49:00Z
40:A6:D9:A8:4D:1C;2016-10-07T14:14:00Z;2016-10-07T14:27:00Z;2016-10-07T14:27:00Z;2016-10-07T14:27:00Z;2016-10-07T14:27:00Z
40:B0:FA:66:04:A7;2016-10-07T19:51:00Z;2016-10-07T20:30:00Z;2016-10-07T20:30:00Z;2016-10-07T20:30:00Z;2016-10-07T20:30:00Z
40:B0:FA:66:D5:EF;2016-10-07T15:10:00Z;2016-10-07T15:50:00Z;2016-10-07T16:59:00Z;2016-10-07T16:59:00Z;2016-10-07T16:59:00Z
40:B0:FA:92:7B:54;2016-10-07T15:41:00Z;2016-10-07T15:41:00Z;2016-10-07T15:47:00Z;2016-10-07T16:17:00Z;2016-10-07T17:07:00Z
40:B0:FA:BC:C1:C9;2016-10-07T08:34:00Z;2016-10-07T09:50:00Z;2016-10-07T09:50:00Z;2016-10-07T09:50:00Z;2016-10-07T09:50:00Z
40:B8:37:0B:52:C7;2016-10-07T11:50:00Z;2016-10-07T13:26:00Z;2016-10-07T13:26:00Z;2016-10-07T13:26:00Z;2016-10-07T13:26:00Z
40:B8:37:59:7E:08;2016-10-07T14:21:00Z;2016-10-07T14:29:00Z;2016-10-07T14:29:00Z;2016-10-07T14:29:00Z;2016-10-07T14:29:00Z
40:B8:37:D9:A6:50;2016-10-07T07:13:00Z;2016-10-07T07:20:00Z;2016-10-07T07:20:00Z;2016-10-07T07:20:00Z;2016-10-07T07:20:00Z
40:B8:37:F1:44:C4;2016-10-07T22:10:00Z;2016-10-07T23:20:00Z;2016-10-07T23:20:00Z;2016-10-07T23:20:00Z;2016-10-07T23:20:00Z
40:F3:08:2C:F6:E6;2016-10-07T19:26:00Z;2016-10-07T20:51:00Z;2016-10-07T20:51:00Z;2016-10-07T20:51:00Z;2016-10-07T20:51:00Z
40:F3:08:DA:79:3F;2016-10-07T14:22:00Z;2016-10-07T14:22:00Z;2016-10-07T15:28:00Z;2016-10-07T15:28:00Z;2016-10-07T15:28:00Z
40:F3:08:DA:C9:71;2016-10-07T10:05:00Z;2016-10-07T10:05:00Z;2016-10-07T10:12:00Z;2016-10-07T10:12:00Z;2016-10-07T10:12:00Z
40:F3:08:DA:C9:71;2016-10-07T14:44:00Z;2016-10-07T14:44:00Z;2016-10-07T15:23:00Z;2016-10-07T15:23:00Z;2016-10-07T15:23:00Z
42:1C:8F:DA:E7:AC;2016-10-07T18:51:00Z;2016-10-07T18:57:00Z;2016-10-07T18:57:00Z;2016-10-07T18:57:00Z;2016-10-07T18:57:00Z
44:6D:6C:40:F0:31;2016-10-07T10:34:00Z;2016-10-07T11:16:00Z;2016-10-07T11:16:00Z;2016-10-07T11:16:00Z;2016-10-07T11:16:00Z
44:6D:6C:61:0F:63;2016-10-07T11:52:00Z;2016-10-07T12:13:00Z;2016-10-07T12:13:00Z;2016-10-07T12:13:00Z;2016-10-07T12:13:00Z
44:6D:6C:84:C1:2D;2016-10-07T11:59:00Z;2016-10-07T12:24:00Z;2016-10-07T12:24:00Z;2016-10-07T12:24:00Z;2016-10-07T12:24:00Z
44:6D:6C:8D:D4:E9;2016-10-07T10:31:00Z;2016-10-07T10:50:00Z;2016-10-07T11:17:00Z;2016-10-07T11:17:00Z;2016-10-07T11:17:00Z
44:74:6C:0D:1B:35;2016-10-07T21:54:00Z;2016-10-07T21:54:00Z;2016-10-07T22:42:00Z;2016-10-07T22:45:00Z;2016-10-07T23:14:00Z
44:74:6C:39:EE:52;2016-10-07T12:24:00Z;2016-10-07T12:34:00Z;2016-10-07T12:34:00Z;2016-10-07T12:34:00Z;2016-10-07T12:34:00Z
44:74:6C:39:EE:52;2016-10-07T21:27:00Z;2016-10-07T21:37:00Z;2016-10-07T21:37:00Z;2016-10-07T21:37:00Z;2016-10-07T21:37:00Z
44:74:6C:B1:46:5C;2016-10-07T08:55:00Z;2016-10-07T09:44:00Z;2016-10-07T09:44:00Z;2016-10-07T09:44:00Z;2016-10-07T09:44:00Z
44:74:6C:B6:C1:2E;2016-10-07T11:18:00Z;2016-10-07T11:18:00Z;2016-10-07T11:35:00Z;2016-10-07T11:35:00Z;2016-10-07T11:35:00Z
44:74:6C:BE:D3:4E;2016-10-07T05:44:00Z;2016-10-07T05:52:00Z;2016-10-07T05:52:00Z;2016-10-07T05:52:00Z;2016-10-07T05:52:00Z
44:80:EB:75:3F:1A;2016-10-07T07:49:00Z;2016-10-07T08:21:00Z;2016-10-07T08:21:00Z;2016-10-07T08:21:00Z;2016-10-07T08:21:00Z
44:D4:E0:4E:22:2E;2016-10-07T23:00:00Z;2016-10-07T23:13:00Z;2016-10-07T23:23:00Z;2016-10-07T23:36:00Z;2016-10-07T23:43:00Z
44:D4:E0:4F:74:4C;2016-10-07T06:41:00Z;2016-10-07T07:00:00Z;2016-10-07T07:00:00Z;2016-10-07T07:00:00Z;2016-10-07T07:00:00Z
44:D4:E0:8A:94:F6;2016-10-07T10:34:00Z;2016-10-07T11:15:00Z;2016-10-07T11:15:00Z;2016-10-07T11:15:00Z;2016-10-07T11:15:00Z
44:D4:E0:AA:97:68;2016-10-07T14:47:00Z;2016-10-07T16:12:00Z;2016-10-07T16:12:00Z;2016-10-07T16:12:00Z;2016-10-07T16:12:00Z
44:D4:E0:AC:10:6E;2016-10-07T11:40:00Z;2016-10-07T12:15:00Z;2016-10-07T12:15:00Z;2016-10-07T12:15:00Z;2016-10-07T12:15:00Z
46:34:F0:2D:34:A9;2016-10-07T14:50:00Z;2016-10-07T14:50:00Z;2016-10-07T14:57:00Z;2016-10-07T14:57:00Z;2016-10-07T14:57:00Z
46:93:3C:90:04:CC;2016-10-07T15:27:00Z;2016-10-07T15:27:00Z;2016-10-07T15:33:00Z;2016-10-07T15:33:00Z;2016-10-07T15:33:00Z
48:13:7E:0E:9D:A1;2016-10-07T11:49:00Z;2016-10-07T12:02:00Z;2016-10-07T12:02:00Z;2016-10-07T12:02:00Z;2016-10-07T12:02:00Z
48:13:7E:8C:81:36;2016-10-07T18:24:00Z;2016-10-07T18:32:00Z;2016-10-07T18:32:00Z;2016-10-07T18:32:00Z;2016-10-07T18:32:00Z
48:13:7E:AA:20:A6;2016-10-07T09:27:00Z;2016-10-07T09:55:00Z;2016-10-07T09:55:00Z;2016-10-07T09:55:00Z;2016-10-07T09:55:00Z
48:13:7E:AA:20:A6;2016-10-07T14:11:00Z;2016-10-07T14:28:00Z;2016-10-07T14:54:00Z;2016-10-07T14:54:00Z;2016-10-07T14:54:00Z
48:50:73:01:08:60;2016-10-07T08:58:00Z;2016-10-07T09:06:00Z;2016-10-07T09:06:00Z;2016-10-07T09:06:00Z;2016-10-07T09:06:00Z
48:50:73:9A:FB:B4;2016-10-07T11:43:00Z;2016-10-07T11:43:00Z;2016-10-07T12:29:00Z;2016-10-07T12:29:00Z;2016-10-07T12:29:00Z
48:50:73:AF:44:5C;2016-10-07T14:07:00Z;2016-10-07T14:08:00Z;2016-10-07T15:16:00Z;2016-10-07T15:16:00Z;2016-10-07T15:16:00Z
48:50:73:AF:5D:B8;2016-10-07T14:00:00Z;2016-10-07T14:00:00Z;2016-10-07T15:07:00Z;2016-10-07T15:07:00Z;2016-10-07T15:07:00Z
48:5A:3F:5C:1E:F8;2016-10-07T14:47:00Z;2016-10-07T15:28:00Z;2016-10-07T15:28:00Z;2016-10-07T15:28:00Z;2016-10-07T15:28:00Z
48:5A:3F:60:8B:F9;2016-10-07T05:44:00Z;2016-10-07T05:52:00Z;2016-10-07T05:52:00Z;2016-10-07T05:52:00Z;2016-10-07T05:52:00Z
48:5A:3F:65:23:98;2016-10-07T12:42:00Z;2016-10-07T13:31:00Z;2016-10-07T13:31:00Z;2016-10-07T13:31:00Z;2016-10-07T13:31:00Z
48:5A:3F:73:5F:CE;2016-10-07T09:50:00Z;2016-10-07T09:50:00Z;2016-10-07T10:12:00Z;2016-10-07T10:12:00Z;2016-10-07T10:12:00Z
48:5A:3F:75:C5:98;2016-10-07T09:12:00Z;2016-10-07T09:50:00Z;2016-10-07T09:50:00Z;2016-10-07T09:50:00Z;2016-10-07T09:50:00Z
48:5A:3F:75:C5:98;2016-10-07T15:51:00Z;2016-10-07T17:45:00Z;2016-10-07T17:45:00Z;2016-10-07T17:45:00Z;2016-10-07T17:45:00Z
48:5A:3F:79:4A:33;2016-10-07T05:17:00Z;2016-10-07T05:43:00Z;2016-10-07T05:43:00Z;2016-10-07T05:43:00Z;2016-10-07T05:43:00Z
48:5A:3F:88:F3:CF;2016-10-07T14:05:00Z;2016-10-07T14:16:00Z;2016-10-07T14:16:00Z;2016-10-07T14:16:00Z;2016-10-07T14:16:00Z
48:5A:3F:91:DC:92;2016-10-07T11:19:00Z;2016-10-07T11:38:00Z;2016-10-07T11:38:00Z;2016-10-07T11:38:00Z;2016-10-07T11:38:00Z
4C:21:D0:47:F6:3A;2016-10-07T10:34:00Z;2016-10-07T11:57:00Z;2016-10-07T11:57:00Z;2016-10-07T11:57:00Z;2016-10-07T11:57:00Z
4C:21:D0:C7:69:31;2016-10-07T10:26:00Z;2016-10-07T10:26:00Z;2016-10-07T11:01:00Z;2016-10-07T11:01:00Z;2016-10-07T11:01:00Z
4C:25:78:C2:30:EC;2016-10-07T15:25:00Z;2016-10-07T16:38:00Z;2016-10-07T16:38:00Z;2016-10-07T16:38:00Z;2016-10-07T16:38:00Z
4C:3C:16:05:CC:F0;2016-10-07T14:38:00Z;2016-10-07T14:38:00Z;2016-10-07T16:29:00Z;2016-10-07T16:29:00Z;2016-10-07T16:29:00Z
4C:3C:16:55:24:F6;2016-10-07T06:47:00Z;2016-10-07T06:56:00Z;2016-10-07T06:56:00Z;2016-10-07T06:56:00Z;2016-10-07T06:56:00Z
4C:66:41:50:2B:D5;2016-10-07T14:21:00Z;2016-10-07T14:21:00Z;2016-10-07T15:24:00Z;2016-10-07T15:24:00Z;2016-10-07T15:24:00Z
4C:66:41:54:27:F4;2016-10-07T00:06:00Z;2016-10-07T00:06:00Z;2016-10-07T00:12:00Z;2016-10-07T00:12:00Z;2016-10-07T00:12:00Z
4C:66:41:55:B1:5A;2016-10-07T20:30:00Z;2016-10-07T20:46:00Z;2016-10-07T20:46:00Z;2016-10-07T20:46:00Z;2016-10-07T20:46:00Z
4C:66:41:64:B3:2E;2016-10-07T16:44:00Z;2016-10-07T16:50:00Z;2016-10-07T16:50:00Z;2016-10-07T16:50:00Z;2016-10-07T16:50:00Z
4C:66:41:96:FA:44;2016-10-07T09:17:00Z;2016-10-07T09:29:00Z;2016-10-07T09:29:00Z;2016-10-07T09:29:00Z;2016-10-07T09:29:00Z
4C:66:41:C0:E8:B9;2016-10-07T15:28:00Z;2016-10-07T16:40:00Z;2016-10-07T16:40:00Z;2016-10-07T16:40:00Z;2016-10-07T16:40:00Z
4C:74:03:00:41:42;2016-10-07T14:41:00Z;2016-10-07T15:34:00Z;2016-10-07T15:34:00Z;2016-10-07T15:34:00Z;2016-10-07T15:34:00Z
4C:74:03:06:E7:E3;2016-10-07T10:45:00Z;2016-10-07T12:25:00Z;2016-10-07T12:25:00Z;2016-10-07T12:25:00Z;2016-10-07T12:25:00Z
4C:74:03:09:E2:65;2016-10-07T22:46:00Z;2016-10-07T23:57:00Z;2016-10-07T23:57:00Z;2016-10-07T23:57:00Z;2016-10-07T23:57:00Z
4C:74:03:09:E8:87;2016-10-07T16:55:00Z;2016-10-07T17:14:00Z;2016-10-07T17:14:00Z;2016-10-07T17:14:00Z;2016-10-07T17:14:00Z
4C:74:03:0C:B8:73;2016-10-07T11:26:00Z;2016-10-07T11:26:00Z;2016-10-07T11:54:00Z;2016-10-07T11:54:00Z;2016-10-07T11:54:00Z
4C:74:03:0C:EC:23;2016-10-07T13:10:00Z;2016-10-07T14:42:00Z;2016-10-07T14:42:00Z;2016-10-07T14:42:00Z;2016-10-07T14:42:00Z
4C:74:03:0C:F4:4E;2016-10-07T17:46:00Z;2016-10-07T17:46:00Z;2016-10-07T19:03:00Z;2016-10-07T19:03:00Z;2016-10-07T19:03:00Z
4C:74:03:13:32:68;2016-10-07T23:16:00Z;2016-10-07T23:37:00Z;2016-10-07T23:37:00Z;2016-10-07T23:37:00Z;2016-10-07T23:37:00Z
4C:74:03:17:17:BA;2016-10-07T09:52:00Z;2016-10-07T10:01:00Z;2016-10-07T10:01:00Z;2016-10-07T10:01:00Z;2016-10-07T10:01:00Z
4C:74:03:17:37:44;2016-10-07T16:09:00Z;2016-10-07T16:09:00Z;2016-10-07T17:58:00Z;2016-10-07T17:58:00Z;2016-10-07T17:58:00Z
4C:74:03:1B:B6:0E;2016-10-07T18:41:00Z;2016-10-07T19:00:00Z;2016-10-07T19:00:00Z;2016-10-07T19:00:00Z;2016-10-07T19:00:00Z
4C:74:03:1F:3C:AD;2016-10-07T16:02:00Z;2016-10-07T16:11:00Z;2016-10-07T16:11:00Z;2016-10-07T16:11:00Z;2016-10-07T16:11:00Z
4C:74:03:20:A8:F0;2016-10-07T09:02:00Z;2016-10-07T09:32:00Z;2016-10-07T09:32:00Z;2016-10-07T09:32:00Z;2016-10-07T09:32:00Z
4C:74:03:21:8B:52;2016-10-07T09:45:00Z;2016-10-07T09:45:00Z;2016-10-07T10:11:00Z;2016-10-07T10:11:00Z;2016-10-07T10:11:00Z
4C:74:03:21:8B:52;2016-10-07T13:01:00Z;2016-10-07T14:38:00Z;2016-10-07T14:38:00Z;2016-10-07T14:38:00Z;2016-10-07T14:38:00Z
4C:74:03:2D:C1:62;2016-10-07T13:29:00Z;2016-10-07T14:56:00Z;2016-10-07T14:56:00Z;2016-10-07T14:56:00Z;2016-10-07T14:56:00Z
4C:74:03:2E:A8:4F;2016-10-07T14:07:00Z;2016-10-07T14:07:00Z;2016-10-07T14:42:00Z;2016-10-07T14:47:00Z;2016-10-07T15:23:00Z
4C:74:03:2E:D9:70;2016-10-07T21:11:00Z;2016-10-07T21:11:00Z;2016-10-07T21:52:00Z;2016-10-07T21:52:00Z;2016-10-07T21:52:00Z
4C:74:03:37:FD:F6;2016-10-07T08:32:00Z;2016-10-07T08:34:00Z;2016-10-07T08:58:00Z;2016-10-07T09:26:00Z;2016-10-07T09:26:00Z
4C:74:03:3B:2E:7C;2016-10-07T10:33:00Z;2016-10-07T10:57:00Z;2016-10-07T10:57:00Z;2016-10-07T10:57:00Z;2016-10-07T10:57:00Z
4C:74:03:49:5F:37;2016-10-07T22:29:00Z;2016-10-07T23:00:00Z;2016-10-07T23:00:00Z;2016-10-07T23:00:00Z;2016-10-07T23:00:00Z
4C:74:03:54:12:09;2016-10-07T22:31:00Z;2016-10-07T23:18:00Z;2016-10-07T23:18:00Z;2016-10-07T23:18:00Z;2016-10-07T23:18:00Z
4C:74:03:54:24:93;2016-10-07T11:10:00Z;2016-10-07T11:42:00Z;2016-10-07T11:42:00Z;2016-10-07T11:42:00Z;2016-10-07T11:42:00Z
4C:74:03:57:4E:70;2016-10-07T09:28:00Z;2016-10-07T09:48:00Z;2016-10-07T09:48:00Z;2016-10-07T09:48:00Z;2016-10-07T09:48:00Z
4C:74:03:58:A6:04;2016-10-07T17:04:00Z;2016-10-07T17:14:00Z;2016-10-07T17:14:00Z;2016-10-07T17:14:00Z;2016-10-07T17:14:00Z
4C:74:03:5E:1C:F0;2016-10-07T10:57:00Z;2016-10-07T11:10:00Z;2016-10-07T11:10:00Z;2016-10-07T11:10:00Z;2016-10-07T11:10:00Z
4C:74:03:60:8C:CE;2016-10-07T23:16:00Z;2016-10-07T23:33:00Z;2016-10-07T23:33:00Z;2016-10-07T23:33:00Z;2016-10-07T23:33:00Z
4C:74:03:6E:10:D9;2016-10-07T19:39:00Z;2016-10-07T19:39:00Z;2016-10-07T19:54:00Z;2016-10-07T19:54:00Z;2016-10-07T19:54:00Z
4C:74:03:6E:C0:FE;2016-10-07T15:06:00Z;2016-10-07T16:21:00Z;2016-10-07T16:21:00Z;2016-10-07T16:21:00Z;2016-10-07T16:21:00Z
4C:74:03:C4:BE:35;2016-10-07T17:20:00Z;2016-10-07T17:31:00Z;2016-10-07T17:31:00Z;2016-10-07T17:31:00Z;2016-10-07T17:31:00Z
4C:74:03:C4:BE:35;2016-10-07T21:41:00Z;2016-10-07T22:01:00Z;2016-10-07T22:01:00Z;2016-10-07T22:01:00Z;2016-10-07T22:01:00Z
4C:74:03:C6:1E:CF;2016-10-07T14:19:00Z;2016-10-07T15:12:00Z;2016-10-07T15:12:00Z;2016-10-07T15:12:00Z;2016-10-07T15:12:00Z
4C:74:03:E1:7C:DC;2016-10-07T17:31:00Z;2016-10-07T18:11:00Z;2016-10-07T18:11:00Z;2016-10-07T18:11:00Z;2016-10-07T18:11:00Z
4C:74:03:E2:71:C7;2016-10-07T03:57:00Z;2016-10-07T05:36:00Z;2016-10-07T05:36:00Z;2016-10-07T05:36:00Z;2016-10-07T05:36:00Z
4C:74:03:F1:42:41;2016-10-07T10:06:00Z;2016-10-07T10:06:00Z;2016-10-07T10:29:00Z;2016-10-07T10:29:00Z;2016-10-07T10:29:00Z
4C:74:03:F1:42:8C;2016-10-07T11:25:00Z;2016-10-07T11:53:00Z;2016-10-07T11:53:00Z;2016-10-07T11:53:00Z;2016-10-07T11:53:00Z
4C:74:03:F3:3E:4A;2016-10-07T10:33:00Z;2016-10-07T10:39:00Z;2016-10-07T10:39:00Z;2016-10-07T10:39:00Z;2016-10-07T10:39:00Z
4C:B1:99:D6:5F:9B;2016-10-07T21:48:00Z;2016-10-07T23:47:00Z;2016-10-07T23:47:00Z;2016-10-07T23:47:00Z;2016-10-07T23:47:00Z
50:2E:5C:CA:0C:89;2016-10-07T07:06:00Z;2016-10-07T07:36:00Z;2016-10-07T07:36:00Z;2016-10-07T07:36:00Z;2016-10-07T07:36:00Z
50:2E:5C:CA:0C:89;2016-10-07T11:39:00Z;2016-10-07T13:18:00Z;2016-10-07T13:18:00Z;2016-10-07T13:18:00Z;2016-10-07T13:18:00Z
50:2E:5C:CA:0C:89;2016-10-07T16:06:00Z;2016-10-07T16:06:00Z;2016-10-07T16:09:00Z;2016-10-07T17:13:00Z;2016-10-07T17:13:00Z
50:55:27:BF:2E:9D;2016-10-07T14:01:00Z;2016-10-07T14:01:00Z;2016-10-07T14:04:00Z;2016-10-07T15:07:00Z;2016-10-07T15:15:00Z
50:55:27:D2:F8:E0;2016-10-07T20:59:00Z;2016-10-07T21:09:00Z;2016-10-07T21:09:00Z;2016-10-07T21:09:00Z;2016-10-07T21:09:00Z
50:7A:55:03:DB:0E;2016-10-07T11:02:00Z;2016-10-07T11:02:00Z;2016-10-07T11:25:00Z;2016-10-07T11:25:00Z;2016-10-07T11:25:00Z
50:9F:27:7A:15:1D;2016-10-07T11:10:00Z;2016-10-07T11:10:00Z;2016-10-07T11:35:00Z;2016-10-07T11:35:00Z;2016-10-07T11:35:00Z
50:9F:27:7D:04:8E;2016-10-07T11:03:00Z;2016-10-07T11:03:00Z;2016-10-07T11:35:00Z;2016-10-07T11:35:00Z;2016-10-07T11:35:00Z
50:A7:2B:4C:58:62;2016-10-07T07:01:00Z;2016-10-07T07:16:00Z;2016-10-07T07:16:00Z;2016-10-07T07:16:00Z;2016-10-07T07:16:00Z
50:B7:C3:DF:E8:03;2016-10-07T18:26:00Z;2016-10-07T18:32:00Z;2016-10-07T18:32:00Z;2016-10-07T18:32:00Z;2016-10-07T18:32:00Z
50:C8:E5:79:23:77;2016-10-07T08:44:00Z;2016-10-07T09:06:00Z;2016-10-07T09:06:00Z;2016-10-07T09:06:00Z;2016-10-07T09:06:00Z
50:C8:E5:E3:A5:51;2016-10-07T22:12:00Z;2016-10-07T23:41:00Z;2016-10-07T23:41:00Z;2016-10-07T23:41:00Z;2016-10-07T23:41:00Z
52:B0:D3:E6:E2:82;2016-10-07T08:48:00Z;2016-10-07T08:48:00Z;2016-10-07T08:55:00Z;2016-10-07T08:55:00Z;2016-10-07T08:55:00Z
54:14:73:25:9A:93;2016-10-07T00:23:00Z;2016-10-07T01:12:00Z;2016-10-07T01:12:00Z;2016-10-07T01:12:00Z;2016-10-07T01:12:00Z
54:14:73:25:9A:93;2016-10-07T04:26:00Z;2016-10-07T04:44:00Z;2016-10-07T04:44:00Z;2016-10-07T04:44:00Z;2016-10-07T04:44:00Z
54:14:73:25:9A:93;2016-10-07T06:56:00Z;2016-10-07T07:02:00Z;2016-10-07T07:02:00Z;2016-10-07T07:02:00Z;2016-10-07T07:02:00Z
54:4E:90:70:3E:57;2016-10-07T21:32:00Z;2016-10-07T21:51:00Z;2016-10-07T21:51:00Z;2016-10-07T21:51:00Z;2016-10-07T21:51:00Z
54:72:4F:52:E5:36;2016-10-07T13:49:00Z;2016-10-07T13:59:00Z;2016-10-07T14:51:00Z;2016-10-07T14:51:00Z;2016-10-07T14:51:00Z
54:AE:27:67:74:9A;2016-10-07T11:48:00Z;2016-10-07T13:47:00Z;2016-10-07T13:47:00Z;2016-10-07T13:47:00Z;2016-10-07T13:47:00Z
54:EA:A8:82:19:F2;2016-10-07T12:20:00Z;2016-10-07T12:27:00Z;2016-10-07T12:27:00Z;2016-10-07T12:27:00Z;2016-10-07T12:27:00Z
56:6E:93:EB:8B:E8;2016-10-07T16:36:00Z;2016-10-07T16:49:00Z;2016-10-07T16:49:00Z;2016-10-07T16:49:00Z;2016-10-07T16:49:00Z
56:82:DA:50:78:51;2016-10-07T18:23:00Z;2016-10-07T18:31:00Z;2016-10-07T18:31:00Z;2016-10-07T18:31:00Z;2016-10-07T18:31:00Z
58:1F:28:7C:E9:93;2016-10-07T11:40:00Z;2016-10-07T12:13:00Z;2016-10-07T12:13:00Z;2016-10-07T12:13:00Z;2016-10-07T12:13:00Z
58:1F:AA:18:D3:A2;2016-10-07T13:05:00Z;2016-10-07T14:20:00Z;2016-10-07T14:20:00Z;2016-10-07T14:20:00Z;2016-10-07T14:20:00Z
58:1F:AA:70:11:C7;2016-10-07T10:49:00Z;2016-10-07T11:06:00Z;2016-10-07T11:06:00Z;2016-10-07T11:06:00Z;2016-10-07T11:06:00Z
58:2A:F7:30:73:83;2016-10-07T14:09:00Z;2016-10-07T14:09:00Z;2016-10-07T15:14:00Z;2016-10-07T15:14:00Z;2016-10-07T15:14:00Z
58:48:22:4D:25:73;2016-10-07T23:45:00Z;2016-10-07T23:57:00Z;2016-10-07T23:57:00Z;2016-10-07T23:57:00Z;2016-10-07T23:57:00Z
58:48:22:4E:66:75;2016-10-07T14:09:00Z;2016-10-07T14:09:00Z;2016-10-07T15:36:00Z;2016-10-07T15:36:00Z;2016-10-07T15:36:00Z
58:48:22:57:E4:23;2016-10-07T14:08:00Z;2016-10-07T14:08:00Z;2016-10-07T15:37:00Z;2016-10-07T15:37:00Z;2016-10-07T15:37:00Z
58:48:22:58:02:08;2016-10-07T14:10:00Z;2016-10-07T14:10:00Z;2016-10-07T15:39:00Z;2016-10-07T15:39:00Z;2016-10-07T15:39:00Z
58:48:22:79:B9:AC;2016-10-07T12:57:00Z;2016-10-07T13:03:00Z;2016-10-07T13:03:00Z;2016-10-07T13:03:00Z;2016-10-07T13:03:00Z
58:48:22:7B:18:07;2016-10-07T09:11:00Z;2016-10-07T09:35:00Z;2016-10-07T09:35:00Z;2016-10-07T09:35:00Z;2016-10-07T09:35:00Z
58:48:22:7B:18:07;2016-10-07T11:55:00Z;2016-10-07T13:30:00Z;2016-10-07T13:30:00Z;2016-10-07T13:30:00Z;2016-10-07T13:30:00Z
58:55:CA:E0:CF:FB;2016-10-07T08:45:00Z;2016-10-07T08:45:00Z;2016-10-07T10:29:00Z;2016-10-07T10:29:00Z;2016-10-07T10:29:00Z
58:55:CA:E0:CF:FB;2016-10-07T12:58:00Z;2016-10-07T12:58:00Z;2016-10-07T13:46:00Z;2016-10-07T13:46:00Z;2016-10-07T13:46:00Z
58:A2:B5:90:8F:5C;2016-10-07T09:49:00Z;2016-10-07T09:57:00Z;2016-10-07T09:57:00Z;2016-10-07T09:57:00Z;2016-10-07T09:57:00Z
58:A2:B5:F3:88:0D;2016-10-07T08:49:00Z;2016-10-07T09:10:00Z;2016-10-07T09:10:00Z;2016-10-07T09:10:00Z;2016-10-07T09:10:00Z
58:A2:B5:FE:CC:26;2016-10-07T13:43:00Z;2016-10-07T15:10:00Z;2016-10-07T15:10:00Z;2016-10-07T15:10:00Z;2016-10-07T15:10:00Z
5A:80:B8:BB:97:27;2016-10-07T15:42:00Z;2016-10-07T15:42:00Z;2016-10-07T15:44:00Z;2016-10-07T15:49:00Z;2016-10-07T15:49:00Z
5C:51:88:79:42:9B;2016-10-07T09:35:00Z;2016-10-07T09:41:00Z;2016-10-07T09:41:00Z;2016-10-07T09:41:00Z;2016-10-07T09:41:00Z
5C:70:A3:23:38:50;2016-10-07T09:28:00Z;2016-10-07T11:08:00Z;2016-10-07T11:08:00Z;2016-10-07T11:08:00Z;2016-10-07T11:08:00Z
5C:70:A3:23:B4:73;2016-10-07T08:25:00Z;2016-10-07T08:31:00Z;2016-10-07T08:31:00Z;2016-10-07T08:31:00Z;2016-10-07T08:31:00Z
5C:70:A3:30:82:71;2016-10-07T16:00:00Z;2016-10-07T17:57:00Z;2016-10-07T17:57:00Z;2016-10-07T17:57:00Z;2016-10-07T17:57:00Z
5C:70:A3:34:11:DD;2016-10-07T07:31:00Z;2016-10-07T07:38:00Z;2016-10-07T07:45:00Z;2016-10-07T07:55:00Z;2016-10-07T07:55:00Z
5C:93:A2:D0:61:9C;2016-10-07T15:34:00Z;2016-10-07T16:29:00Z;2016-10-07T16:29:00Z;2016-10-07T16:29:00Z;2016-10-07T16:29:00Z
5C:93:A2:D0:61:9C;2016-10-07T21:03:00Z;2016-10-07T21:54:00Z;2016-10-07T21:54:00Z;2016-10-07T21:54:00Z;2016-10-07T21:54:00Z
5C:93:A2:D0:72:21;2016-10-07T09:01:00Z;2016-10-07T09:36:00Z;2016-10-07T09:36:00Z;2016-10-07T09:36:00Z;2016-10-07T09:36:00Z
5C:93:A2:D0:72:21;2016-10-07T14:12:00Z;2016-10-07T14:47:00Z;2016-10-07T14:47:00Z;2016-10-07T14:47:00Z;2016-10-07T14:47:00Z
5C:93:A2:D0:72:21;2016-10-07T19:52:00Z;2016-10-07T20:07:00Z;2016-10-07T20:07:00Z;2016-10-07T20:07:00Z;2016-10-07T20:07:00Z
